sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,simple_sentences_gpt4o,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat,verb_head_same_sent,head_verbi_alluv
17212864,26425523,1,viitama,,all,JOKK-sündroom,JOKK-sündroomile,JOKK-sündroomile viitab ka kiivas rendisummaga salatsemine .,,,['JOKK-sündroomile viitab kiivas rendisummaga salatsemine.'],,,,,no,no,no,no,yes,yes,no,L,s_n50,,
4365471,7022489,15,sündima,,el,kapital,kapitalist,"§ 13 sätestas : "" ühisuse varandus sünnib : a ) 125 000 rublalisest kokkupandavast kapitalist , mis 5 000 osatäheks on jaotatud , igaüks 25 rbl suur , b ) tagavara kapitalist , mis liikmete sisseastumise-maksu rahast , ühisuse ettevõtete ülejäänud kasudest ja mitmesugustest juhtumise kombel saadud sissetulekutest koguneb "" .",,,"['§ 13 sätestas ühisuse varanduse loomise tingimused.', 'Ühisuse varandus sünnib 125 000 rublalisest kokkupandavast kapitalist.', 'Kokku pandud kapital on jaotatud 5 000 osatäheks.', 'Iga osatäht on 25 rubla suur.', 'Ühisuse varandus sünnib tagavara kapitalist.', 'Tagavara kapital koguneb liikmete sisseastumismaksu rahast.', 'Tagavara kapital koguneb ühisuse ettevõtete ülejäänud kasudest.', 'Tagavara kapital koguneb mitmesugustest juhtumise kombel saadud sissetulekutest.']",,,,,no,no,no,no,no,no,no,,s_n50,,
12044479,19279076,3,tulema,välja,el,agoonia,agooniast,Sellisest masendavast agooniast ZIL omal jõul välja ei tule .,,,['ZIL ei tule sellisest masendavast agooniast omal jõul välja.'],,,,,no,no,no,no,no,no,yes,S,s_n50,,
19134397,28863751,23,muutma,,adit,redaktsioon,redaktsiooni,"Majanduskomisjon vaatas härra Nestori ettepaneku läbi ja arutas ka laiemalt küsimusi , mis on seotud avalikustamise või kuulutuste esitamisega ning muutis seaduse redaktsiooni .",,,"['Majanduskomisjon vaatas läbi härra Nestori ettepaneku.', 'Majanduskomisjon arutas laiemalt avalikustamisega seotud küsimusi.', 'Majanduskomisjon arutas kuulutuste esitamisega seotud küsimusi.', 'Majanduskomisjon muutis seaduse redaktsiooni.']",,,,,no,no,no,no,no,no,no,,s_n50,,
12352045,19776474,9,juhinduma,,el,põhisuund,põhisuundadest,"Halliste sõnul juhindub välisministeerium parlamendis vastu võetud poliitika põhisuundadest , sealhulgas kaitsepoliitika põhisuundadest , mis Riigikogu 1996 . aastal vastu võttis ja kus deklareeritakse üheselt Eesti soovi saada NATO täisliikmeks .",,,"['Halliste sõnul juhindub välisministeerium parlamendis vastu võetud poliitika põhisuundadest.', 'Põhisuundade hulka kuuluvad kaitsepoliitika põhisuunad.', 'Riigikogu võttis kaitsepoliitika põhisuunad vastu 1996. aastal.', 'Kaitsepoliitika põhisuundades deklareeritakse Eesti soovi saada NATO täisliikmeks.']",,,,,no,no,no,no,no,no,no,,s_n50,,
16647640,25623995,5,muutma,,adit,trenn,trenni,"Samuti muudan siis üle trenni seda , kas ma teen kangi või hantlitega ( adaptsiooni vähendamiseks ja trenni mitmekülgsemaks tegemiseks ) .",syntax,"Ma muudan üle trenni seda.
Ma teen trenni kangiga.
Ma teen trenni hantlitega.
See aitab vähendada adaptsiooni.
See teeb treeningu mitmekülgsemaks.","['Ma muudan üle trenni seda, kas teen kangi või hantlitega.', 'Ma teen seda adaptsiooni vähendamiseks.', 'Ma teen seda trenni mitmekülgsemaks tegemiseks.']",|E|AE|EL|ET|AET|ELT|,,event,,no,yes,no,no,no,no,no,E,s_n50,,
1485731,2365061,11,langema,,adit,saapasäär,saapasäärde,"Käed hakkavad reetlikult värisema , suu kuivab , süda langeb saapasäärde - kellele poleks tuttav see tunne , mis rabab meid reetlikult jalust hetkil , kus elu nõuab meelekindlust .",,,"['Käed hakkavad reetlikult värisema.', 'Suu kuivab.', 'Süda langeb saapasäärde.', 'See tunne rabab meid reetlikult jalust.', 'See tunne tekib hetkil, kus elu nõuab meelekindlust.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
3735260,6015452,5,sündima,,el,heitlus,heitlusist,"Inimese sisimast äratundmisest ja heitlusist sündinud nali on alati traagiline , olemise hämaraid külgi puudutava lisandiga .",,,"['Nali sünnib inimese sisimast äratundmisest.', 'Nali sünnib inimese heitlustest.', 'Nali on alati traagiline.', 'Nali puudutab olemise hämaraid külgi.']",,,,,no,no,no,no,no,no,no,,s_n50,,
17037538,26185424,8,tulema,välja,el,kaevamine,kaevamisest,Maa peale no vesi oli siin kõrge kaevamisest ei tulnud midagi välja .,,,"['Maa peal oli vesi kõrge.', 'Kaevamisest ei tulnud midagi välja.']",,,,,no,yes,no,no,no,no,no,E,s_n50,,
5979593,9596273,29,veenduma,,in,arengusuund,arengusuundades,"Nad hoiatavad , et Eesti riigi ja AS Sertifitseerimiskeskuse vahelist lepingut sertifitseerimisteenuse osutamiseks riigihankes fikseeritud tingimustel ei saa allkirjastada enne , kui riik ei ole löplikult veendunud projekti arengusuundades .",,,"['Nad hoiatavad, et Eesti riigi ja AS Sertifitseerimiskeskuse vahelist lepingut ei saa allkirjastada.', 'Lepingut ei saa allkirjastada sertifitseerimisteenuse osutamiseks riigihankes fikseeritud tingimustel.', 'Lepingut ei saa allkirjastada enne, kui riik ei ole lõplikult veendunud projekti arengusuundades.']",,,,,no,no,no,no,no,no,no,,s_n50,,
17905129,27292775,1,sattuma,,adit,Maapank,Maapanka,Maapanka sattus see raha proportsionaalses koguses täpselt samade reeglite järgi nagu teistesse turul tegutsevatesse pankadesse .,,,"['Maapanka sattus see raha proportsionaalses koguses.', 'Raha sattus Maapanka täpselt samade reeglite järgi nagu teistesse turul tegutsevatesse pankadesse.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
3447863,5551448,9,veenduma,,in,investeerimistingimus,investeerimistingimustes,"Ida-Virumaal käinud Suurbritannia saatkonna esindajad veendusid piirkonna soodsates investeerimistingimustes ja on valmis sealset arengut igati toetama , kirjutab Põhjarannik .",,,"['Suurbritannia saatkonna esindajad käisid Ida-Virumaal.', 'Esindajad veendusid piirkonna soodsates investeerimistingimustes.', 'Esindajad on valmis Ida-Virumaa arengut igati toetama.', 'Seda kirjutab Põhjarannik.']",,,,,no,no,no,no,no,no,yes,S,s_n50,,
5109986,8199898,7,sattuma,,adit,joogitorustik,joogitorustikku,Anžero-Zudženski suures tööstuskeskuses sattus pumbaavariis masuut joogitorustikku ning kogu linn peab nüüd pangedega autotsisternidest vett tassima .,,,"['Anžero-Zudženski on suur tööstuskeskus.', 'Anžero-Zudženskis sattus pumbaavariis masuut joogitorustikku.', 'Kogu linn peab nüüd pangedega autotsisternidest vett tassima.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
1494919,2380122,27,langema,,adit,raev,raevu-,"Otisele meenub küll hetki , kui Rourke oli "" võluv ja andekas poisu "" , kuid ta ei suuda unustada ka päevi , mil mees langes raevu- ja vägivallahoogudesse .",???,"Otis meenub hetki.
Mickey Rourke oli „võluv ja andekas poisu“.
Otis ei suuda unustada mõningaid päevi.
Neil päevil langes Rourke raevuhoogudesse.
Neil päevil langes Rourke vägivallahoogudesse.","['Otisele meenub hetki, kui Rourke oli võluv ja andekas poisu.', 'Otis ei suuda unustada päevi, mil Rourke langes raevuhoogudesse.', 'Otis ei suuda unustada päevi, mil Rourke langes vägivallahoogudesse.']",,,,,no,no,no,no,no,no,yes,S,s_n50,,
15909760,24750951,10,saama,lahti,el,jalgpall,jalgpallist,"Seega : alustasid märkamatult , aga nüüd ei saa jalgpallist enam lahti ?",,,"['Alustasid märkamatult.', 'Nüüd ei saa jalgpallist enam lahti.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
15980133,24849364,4,saama,lahti,el,grupp,grupist,Mismoodi sellest Mobile grupist seal üldse lahti saab !!!!,,,['Kuidas sellest Mobile grupist üldse lahti saab?'],,,,,no,no,no,yes,no,yes,no,L,s_n50,,
8876250,14262302,24,viitama,,all,andmestik,andmestikule,"Samas ei saagi riigikassa teenindatavatel asutustel maksuvõlga tekkida ja mõnel juhul on tegemist meie andmete ebatäpsusega , ” viitas Sõerd Postimehele edastatud maksuvõlglaste andmestikule .",,,"['Riigikassa teenindatavatel asutustel ei saa maksuvõlga tekkida.', 'Mõnel juhul on tegemist meie andmete ebatäpsusega.', 'Sõerd viitas Postimehele edastatud maksuvõlglaste andmestikule.']",,,,,no,no,no,no,yes,yes,no,L,s_n50,,
1969427,3140543,6,tulema,välja,el,kinnipidamisasutus,kinnipidamisasutustest,"Oma aja äraistunud suurvangid tulevad kinnipidamisasutustest välja tõeliste polüglottidena ja asuvad tööle ministeeriumi , linnavalitsusse , panka jm.",,,"['Oma aja äraistunud suurvangid tulevad kinnipidamisasutustest välja tõeliste polüglottidena.', 'Suurvangid asuvad tööle ministeeriumi.', 'Suurvangid asuvad tööle linnavalitsusse.', 'Suurvangid asuvad tööle panka.', 'Suurvangid asuvad tööle mujale.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,organisation,,no,yes,no,no,no,no,no,E,s_n50,,
408853,636214,17,sattuma,,adit,elavhõbedaaur,elavhõbedaauru,"Elavhõbedat sisaldavad tahkekütused , eriti kivisüsi ( antratsiidis 10-4% ) , mille põletamisel satub õhku elavhõbedaauru .",syntax,"Tahkekütused sisaldavad elavhõbedat.
Eriti kivisüsi sisaldab elavhõbedat.
Antratsiidis on elavhõbedat 10⁻⁴%.
Kivisöe põletamisel satub õhku elavhõbedaauru.","['Elavhõbedat sisaldavad tahkekütused.', 'Tahkekütused sisaldavad eriti kivisütt.', 'Antratsiidis on elavhõbedat 10-4%.', 'Kivisöe põletamisel satub õhku elavhõbedaauru.']",,,,,no,no,no,no,no,no,no,,s_n50,,
1689879,2690264,4,minema,vastu,in,põhimõte,põhimõtetes,"Nii läheb EÜS põhimõtetes ja tavades konservatiivsena , kuid igapäevaelu väljakutsetele paindlikult kohanedes vastu uuele aastatuhandele .",???,"Eesti Üliõpilaste Selts on oma põhimõtetes konservatiivne.
EÜS on oma tavades konservatiivne.
EÜS kohaneb paindlikult igapäevaelu väljakutsetega.
EÜS läheb vastu uuele aastatuhandele.","['EÜS on põhimõtetes ja tavades konservatiivne.', 'EÜS kohaneb igapäevaelu väljakutsetele paindlikult.', 'EÜS läheb vastu uuele aastatuhandele.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
14865295,23365948,5,tulema,välja,el,SPDIF,SPDIF-ist,1kHz wav-i siis tuleb SPDIF-ist välja 44.,,,['1kHz wav-i korral tuleb SPDIF-ist välja 44.'],,,,,no,no,no,yes,no,yes,no,L,s_n50,,
10072804,16157874,7,viitama,,all,Jüriöö-käsitlus,Jüriöö-käsitlusele,Viitasite oma ettekandes korduvalt Uku Masingu Jüriöö-käsitlusele .,,,['Viitasite oma ettekandes korduvalt Uku Masingu Jüriöö-käsitlusele.'],,,,,no,no,no,no,yes,yes,no,L,s_n50,,
2889765,4633192,2,veenduma,,in,peatükk,peatükis,"Tolliliidu peatükis veendusid ELi läbirääkijad , et Eesti on suuteline kohe ELi astumise järel , mis tõenäoliselt toimub alates 2004. aastast , rakendama täielikult ELi tollikoodeksit ja -tariife ning vajaduse korral ka muid kaubanduspoliitilisi abinõusid .",,,"['ELi läbirääkijad veendusid tolliliidu peatükis.', 'Eesti on suuteline kohe ELi astumise järel rakendama täielikult ELi tollikoodeksit.', 'Eesti on suuteline kohe ELi astumise järel rakendama täielikult ELi tariife.', 'ELi astumine toimub tõenäoliselt alates 2004. aastast.', 'Eesti on suuteline vajaduse korral rakendama muid kaubanduspoliitilisi abinõusid.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
5828976,9353606,18,sündima,,el,hoone,hoonest,"PÄRNU , 5. juuli ( EPLO ) - Teisipäeva varahommikul põles Pärnumaal Häädemeestes eramu , tuletõrjujad leidsid hoonest 1928. aastal sündinud mehe surnukeha .",syntax,"Pärnumaal Häädemeestes põles teisipäeva varahommikul eramu.
Häädemeeste asub Pärnumaa.
Tuletõrjujad leidsid hoonest mehe surnukeha.
Mees oli sündinud 1928. aastal.","['Teisipäeva varahommikul põles Pärnumaal Häädemeestes eramu.', 'Tuletõrjujad leidsid hoonest 1928. aastal sündinud mehe surnukeha.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,s_n50,,
3685366,5934807,14,juhinduma,,el,välisleping,välislepingutest,"Töövaidluskomisjon on kohtueelne sõltumatu individuaalseid töövaidlusi lahendav organ , mis juhindub Eestile kohustuslikest välislepingutest , seadustest , haldusaktidest ja muudest töösuhteid reguleerivatest eeskirjadest , samuti kollektiiv- ja töölepingutest .",,,"['Töövaidluskomisjon on kohtueelne sõltumatu organ.', 'Töövaidluskomisjon lahendab individuaalseid töövaidlusi.', 'Töövaidluskomisjon juhindub Eestile kohustuslikest välislepingutest.', 'Töövaidluskomisjon juhindub seadustest.', 'Töövaidluskomisjon juhindub haldusaktidest.', 'Töövaidluskomisjon juhindub muudest töösuhteid reguleerivatest eeskirjadest.', 'Töövaidluskomisjon juhindub kollektiivlepingutest.', 'Töövaidluskomisjon juhindub töölepingutest.']",,,,,no,no,no,no,no,no,no,,s_n50,,
2357451,3777736,7,viitama,,all,asutajaliige,asutajaliikmetele,"Aktsiate müüjatena viitas Äripäev toona panga asutajaliikmetele , sealhulgas panga juhatuse esimehele Jüri Mõisale .",,,"['Äripäev viitas aktsiate müüjatena panga asutajaliikmetele.', 'Äripäev viitas aktsiate müüjatena panga juhatuse esimehele Jüri Mõisale.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,s_n50,,
8313686,13325567,14,johtuma,,el,otsustusvõimatus,otsustusvõimatusest,Enamus kooliga seotud negatiivseid emotsioone johtuvad ( õpilaste endi sõnul ) just autonoomsest otsustusvõimatusest ( Gordon jt 2000 : 9-14 ) .,,,"['Enamus kooliga seotud negatiivseid emotsioone johtuvad autonoomsest otsustusvõimatusest.', 'Õpilased ise väidavad seda.', 'Gordon jt kirjutasid sellest 2000. aastal lehekülgedel 9-14.']",,,,,no,no,no,no,no,no,yes,S,s_n50,,
9526219,15291756,19,juhinduma,,el,pöördumine,pöördumisest,"Kapten väitis , et maleva isikkoosseis tegutses põhikirjale ja kodukorrale toetudes vabatahtlikult ja juhindus ka heaks kiidetud avalikust pöördumisest .",,,"['Kapten väitis, et maleva isikkoosseis tegutses vabatahtlikult.', 'Maleva isikkoosseis tegutses põhikirjale toetudes.', 'Maleva isikkoosseis tegutses kodukorrale toetudes.', 'Maleva isikkoosseis juhindus heaks kiidetud avalikust pöördumisest.']",,,,,no,no,no,no,no,no,no,,s_n50,,
14248394,22618408,20,kahtlema,,in,olulisus,olulisuses,"Põhiseadusega sätestatud Eesti Panga sõltumatus täitevvõimust , tugev kroon ning tasakaalus eelarve ja avatud majandus on nurgakivid , mille olulisuses ei kahtle ükski tõsiselt võetav Eesti poliitik .",,,"['Eesti Panga sõltumatus täitevvõimust on sätestatud põhiseadusega.', 'Tugev kroon on Eesti majanduse nurgakivi.', 'Tasakaalus eelarve on Eesti majanduse nurgakivi.', 'Avatud majandus on Eesti majanduse nurgakivi.', 'Nende olulisuses ei kahtle ükski tõsiselt võetav Eesti poliitik.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n50,,
9723562,15601749,6,sündima,,el,ebaõiglus,ebaõiglusest,Inimene teab : kunst sünnib ebaõiglusest ja rahvaste rõhumisest !,,,"['Inimene teab, et kunst sünnib ebaõiglusest.', 'Inimene teab, et kunst sünnib rahvaste rõhumisest.']",,,,,no,no,no,no,no,no,no,,s_n50,,
9739470,15626863,5,tulema,välja,el,erakond,erakonnast,"Kui 18st Eestis registreeritud erakonnast tuleb siin välja tublisti alla poole , siis tuleb taas tõdeda , et kohalikeks valimisteks pole meie parteid valmis .",???,"Eestis on registreeritud 18 erakonda.
Neist tuleb kohalikel valimistel välja tublisti alla poole.
Meie parteid ei ole kohalike valimisteks valmis.","['Eestis on registreeritud 18 erakonda.', 'Siin tuleb välja tublisti alla poole erakondadest.', 'Kohalikeks valimisteks pole meie parteid valmis.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,no,no,no,no,no,no,no,,s_n50,,
5504838,8826155,24,kahtlema,,in,alandamine,alandamises,"Suur osa investoreid ootas keskpangalt vähemalt veerandi protsendipunkti suurust intressimäärade alandamist , aga pärast ootamatult tugeva veebruari rahapakkumise näitaja avaldamist kahtlesid analüütikud intressimäärade alandamises .",,,"['Suur osa investoreid ootas keskpangalt vähemalt veerandi protsendipunkti suurust intressimäärade alandamist.', 'Veebruari rahapakkumise näitaja oli ootamatult tugev.', 'Pärast seda kahtlesid analüütikud intressimäärade alandamises.']",,,,,no,no,no,no,no,no,no,,s_n50,,
19345852,29075184,8,sattuma,,adit,kepp,keppi,karolin: hehe vaene kaisu sattus mingi keppi haige lehma kette tunnen kaasa,???,,"['karolin: hehe vaene kaisu sattus mingi keppi haige lehma kette.', 'karolin: tunnen kaasa.']",,,,,no,no,no,no,no,no,no,,s_n50,,
7775925,12466359,16,kahtlema,,in,peakorter,peakorteris,"Ehkki ta ise pole teiseks perioodiks kandideerimisest veel teatanud , kahtlevad vaid vähesed diplomaadid ÜRO peakorteris New Yorgis 74-aastase Boutros-Ghali kavatsustes .",syntax,"Boutros Boutros-Ghali on 74-aastane.
Ta pole veel teatanud kandideerimisest teiseks ametiajaks.
Vähesed diplomaadid kahtlevad tema kavatsustes.
Need diplomaadid töötavad United Nations peakorteris New York City.","['Ta ise pole teiseks perioodiks kandideerimisest veel teatanud.', 'Vaid vähesed diplomaadid ÜRO peakorteris kahtlevad Boutros-Ghali kavatsustes.', 'Boutros-Ghali on 74-aastane.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,organisation,,no,no,no,yes,no,yes,no,L,s_n50,,
10428186,16728358,20,viitama,,all,arvutimaailm,arvutimaailmale,Teadaandmise mitmeastmelisus on kahtlemata vastutulek lugejale - teatavasti omandab inimene uut vaid senituntu kaudu - ja viitab oma olemuselt arvutimaailmale .,,,"['Teadaandmise mitmeastmelisus on vastutulek lugejale.', 'Inimene omandab uut vaid senituntu kaudu.', 'Teadaandmise mitmeastmelisus viitab oma olemuselt arvutimaailmale.']",,,,,no,no,no,yes,no,yes,no,L,s_n50,,
8663374,13900246,16,tulenema,,el,gaasikatel,gaasikateldest,"Kui soovitakse rääkida Tartu soojamajanduse üledimensioneeritusest , siis tuleneb see otseselt keskkatlamaja 230 MW võimsusega gaasikateldest .",,,"['Tartu soojamajanduse üledimensioneeritus tuleneb keskkatlamaja gaasikateldest.', 'Keskkatlamaja gaasikatelde võimsus on 230 MW.']",,,,,no,no,no,no,no,no,no,,s_n50,,
7637670,12250318,25,sündima,,el,hõõrumine,hõõrumisest,"Monaazh lähtub Sergei Eisensteini dialektilisest doktriinist - iga uus kaader on diskussioonis eelmisega , uus sünteestähendus , pildirea semantika sünnib just kaadrite omavahelisest tähenduslikust hõõrumisest .",,,"['Monaazh lähtub Sergei Eisensteini dialektilisest doktriinist.', 'Iga uus kaader on diskussioonis eelmisega.', 'Uus sünteestähendus sünnib kaadrite omavahelisest tähenduslikust hõõrumisest.', 'Pildirea semantika sünnib kaadrite omavahelisest tähenduslikust hõõrumisest.']",,,,,no,no,no,no,no,no,no,,s_n50,,
4945917,7940812,33,tulenema,,el,finantsprobleem,finantsprobleemidest,"Taani kuninganna Margrethe II õepoeg prints Gustav von Berleburg ja tema prantslannast pruut Elvire Paste de Rochefort teatasid esmaspäeval , et otsustasid pulmad ära jätta , kinnitades , et lahkuminek ei tulene finantsprobleemidest .",,,"['Taani kuninganna Margrethe II õepoeg on prints Gustav von Berleburg.', 'Prints Gustav von Berleburgi pruut on prantslanna Elvire Paste de Rochefort.', 'Nad teatasid esmaspäeval, et otsustasid pulmad ära jätta.', 'Nad kinnitasid, et lahkuminek ei tulene finantsprobleemidest.']",,,,,no,no,no,no,no,no,no,,s_n50,,
5044891,8095958,5,juhinduma,,el,sõna,sõnadest,"Kui Müürsepp juhindub oma sõnadest , et on Eesti korvpalli huvides , kui rohkem eestlasi mängib Euroopas ja rohkem välismaalasi mängib Eestis , siis peaks küll napi võidu saama Kaasan .",,,"['Müürsepp juhindub oma sõnadest.', 'Müürsepp ütles, et on Eesti korvpalli huvides, kui rohkem eestlasi mängib Euroopas.', 'Müürsepp ütles, et on Eesti korvpalli huvides, kui rohkem välismaalasi mängib Eestis.', 'Kaasan peaks saama napi võidu.']",,,,,no,no,no,no,no,no,no,,s_n50,,
15835239,24656875,7,juhinduma,,el,kavatsus,kavatsustest,Olen peaministrina alati juhindunud kõige parematest kavatsustest ja seadnud esiplaanile Eesti riigi huvid .,,,"['Olen peaministrina alati juhindunud kõige parematest kavatsustest.', 'Olen peaministrina seadnud esiplaanile Eesti riigi huvid.']",,,,,no,no,no,no,no,no,no,,s_n50,,
1576820,2508346,1,veenduma,,in,Papenburg,Papenburgis,"Papenburgis on Meyeri laevatehase töötajad veendunud selles , et Estoniat hooldati halvasti , ja seda peetakse laeva huku peamiseks põhjuseks .",???,"Papenburg on Meyer Werft töötajad.
Meyer Werfti töötajad on veendunud ühes asjas.
Nad on veendunud, et MS Estonia hooldati halvasti.
Halba hooldust peetakse laeva huku peamiseks põhjuseks.","['Papenburgis on Meyeri laevatehase töötajad veendunud, et Estoniat hooldati halvasti.', 'Meyeri laevatehase töötajad peavad seda laeva huku peamiseks põhjuseks.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,no,no,no,yes,no,yes,no,L,s_n50,,
