text,id,label,review,text_id,las
Ka sõidukite ärandamisi on lisandunud .,2598,"[{""start"": 0, ""end"": 2, ""text"": ""Ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10181,0.0
""" Kust need autod võetakse - ikka keskuse parklatest .",2599,"[{""start"": 29, ""end"": 33, ""text"": ""ikka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10182,66.7
"Juhtkonstaabel Margus Trees ütles , et kevadest on kokkulepe abipolitseinikest kaitseliitlastega , kes hakkavad jalgratastega patrullimas käima , samamoodi läheb kevadest käima motorolleripatrull .",2600,"[{""start"": 146, ""end"": 155, ""text"": ""samamoodi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10207,52.2
"Esmaspäeval kell 16.47 helistas Falcki juhtimiskeskusse mees , kes ütles , et hetk tagasi olid taskuvargad üritanud Harju tänaval tema emalt näpata rahakotti , teatas Falcki pressiesindaja .",2601,"[{""start"": 83, ""end"": 89, ""text"": ""tagasi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10250,37.0
"Äärelinnas asuvat "" üüripinda "" võivad kaaluda ka musträstad .",2602,"[{""start"": 47, ""end"": 49, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10276,77.8
"United Motorsi turundusdirektor Toomas Pärna ütles , et BMW on uue kolmese väljatöötamisel astunud taas pika sammu konkurentidel eest ära . ?",2603,"[{""start"": 99, ""end"": 103, ""text"": ""taas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10298,66.7
Selle mudeliklassi lipulaevaks on vaieldamatult 6-silindrilise mootoriga BMW 330i .,2604,"[{""start"": 34, ""end"": 47, ""text"": ""vaieldamatult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10304,44.4
"Kõikidel uue 3. seeria mudelitel on standardvarustuses 6-käiguline manuaalkäigukast , lisavarustusena saadaval ka 6-käiguline automaatkast ja segmentaalkast SMG .",2605,"[{""start"": 111, ""end"": 113, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10326,55.6
Peale standardvarustuses olevate topelt-halogeen esitulede saab valida ka bi-xenon tuled koos adaptiivsete ( kurvi suunas pööravate ) tulede funktsiooniga või ilma selleta .,2606,"[{""start"": 71, ""end"": 73, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10336,31.8
"Kuhu nemad oma suurtükkidega ees , sinna meie soldatid püssidega järele !",2607,"[{""start"": 35, ""end"": 40, ""text"": ""sinna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10353,45.5
"Kõige kuivem ja soojem võib olla kuu esimene kolmandik , "" teatas ilmajaam .",2608,"[{""start"": 0, ""end"": 5, ""text"": ""Kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10398,0.0
Toome vaid mõne näite .,2609,"[{""start"": 6, ""end"": 10, ""text"": ""vaid"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10451,25.0
"Sellel perioodil tegutses Pärnu mnt 41 veel Üle-eestimaaline Noorproletaarlaste Ühing , mis riigivastase tegevuse pärast pidi siseministri määrusega 14. aprillist 1921 tegevuse lõpetama .",2610,"[{""start"": 39, ""end"": 43, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10462,17.4
Kinnistu omanik Jaan Arnover nõudis juba 1922. aastal üürivõlglaselt ruumide vabastamist .,2611,"[{""start"": 36, ""end"": 40, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10464,54.5
"Õnnetus juhtus umbes 75 kilomeetri kaugusel Peterburist , vahendab YLE .",2612,"[{""start"": 15, ""end"": 20, ""text"": ""umbes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10475,20.0
Brisbane linnast pärit 82-aastasele pedofiilile esitati süüdistus kahe alaealise tüdruku vägistamises 32 korda .,2613,"[{""start"": 0, ""end"": 22, ""text"": ""Brisbane linnast pärit"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10480,9.1
"Aga ebaõige investeering on pikaks ajaks ristiks kaelas nii omanikul , tegevjuhil , palgatöötajatel , maksumaksjatel kui ka riigil .",2614,"[{""start"": 121, ""end"": 123, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10503,84.2
Kõige loogilisem tundub olevat ?,2615,"[{""start"": 0, ""end"": 5, ""text"": ""Kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10510,0.0
"orienteerumine teadmispõhisele majandusele , eelkõige suure lisandväärtusega kõrgtehnoloogilise töötleva tööstuse edendamisele .",2616,"[{""start"": 45, ""end"": 53, ""text"": ""eelkõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10512,27.3
Eestis kulub palju energiat halbade kliimaolude korvamiseks .,2617,"[{""start"": 13, ""end"": 18, ""text"": ""palju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10515,28.6
""" Hakkasime kohe rahvast üles äratama ning õue aitama , "" meenutas Vare .",2618,"[{""start"": 12, ""end"": 16, ""text"": ""kohe"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10560,23.1
Tema sõnul jäidki aga paari korteri uksed suletuks .,2619,"[{""start"": 18, ""end"": 21, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10561,37.5
"Enamikule tarbijatele on kõige tähtsamad toidukaubad ( statistikaameti tarbijahinna-korvis on nende osatähtsus 24% ) , kulutused eluasemele ( 17% ) ja transport ( 15% ) .",2620,"[{""start"": 25, ""end"": 30, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10568,4.0
Tallinna-Tartu bussipilet on juba aastaid maksnud 75 krooni ja tudengitele 50 krooni ( enne seda maksis täispilet 90- 100 krooni ) .,2621,"[{""start"": 29, ""end"": 33, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10577,4.5
"Tallinna kommunaalameti liiklusteenistuse peaspetsialist Vello Lõugas lausus , et koos-kõlastuse mitteandmisel on väga lihtne põhjus .",2622,"[{""start"": 114, ""end"": 118, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10605,80.0
Pärnu linnavalitsus asus põhimõtteliselt toetama võrkpalliringkondade soovi korraldada Pärnus 2009. aastal Euroopa karikasarja etapp rannavolles .,2623,"[{""start"": 25, ""end"": 40, ""text"": ""põhimõtteliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10633,26.7
""" Kelle juurde teie tulete ? "" küsib mahedahäälne naine sõbralikult , ent nõudlikult .",2624,"[{""start"": 56, ""end"": 84, ""text"": ""sõbralikult , ent nõudlikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10661,90.9
"Ei , seinal on suitsetamist keelav silt .",2625,"[{""start"": 0, ""end"": 2, ""text"": ""Ei"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10671,0.0
"Järgmisel aastal algava Tallinna-Narva maantee rekonstrueerimistööde käigus võetakse üles ka teelõik , mille ehitasid omal ajal Tallinna külje alla saksa sõjavangid .",2626,"[{""start"": 90, ""end"": 92, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10679,42.9
Ajaloolase Robert Nermani sõnul alustati praeguse Tallinna-Narva maantee ( tuntud ka kui Peterburi tee - toim ) ehitamist 1940. aastate lõpus tollase nõukogude võimu poolt .,2627,"[{""start"": 82, ""end"": 84, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10680,32.0
"Siis kandis praegune Peterburi tee Suur-Raevalla tänava nime , "" selgitas Nerman .",2628,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10683,8.3
""" On selge , et ainult väljapoolt lähtuv tegevus saab takistada tapmist , "" ütles USA president George Walker Bush .",2629,"[{""start"": 16, ""end"": 22, ""text"": ""ainult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10709,20.0
""" Praegu on liisijatel hirm ning lepingud vormistatakse ümber , "" tõdes Nissan Nordic Europe'i Balti osakonna juht Margus Mikk .",2630,"[{""start"": 2, ""end"": 8, ""text"": ""Praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10723,0.0
Või-malus sel juhul end lunastada on osta vähem reostavatelt riikidelt nende ärakasutamata saastekvoote .,2631,"[{""start"": 42, ""end"": 47, ""text"": ""vähem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10756,53.8
"Eesti inimesed saavad tööd , selle asemel , et end lihtsalt surnuks juua , lisanduvad Tiidemanni sotsiaalsed argumendid .",2632,"[{""start"": 51, ""end"": 59, ""text"": ""lihtsalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10768,27.8
Samas on sajad inimesed Hiinas pandud epideemia kartuses karantiini .,2633,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10830,0.0
Eelmisel nädalal alanud puhangu ajal on Hiina teatanud juba kahest kindlast SARSi juhtumist ning seitsmest kahtlustatavast .,2634,"[{""start"": 55, ""end"": 59, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10836,50.0
"Enesemüügioskus pole midagi sellist , mida meie haridus-süsteem täna kvantfüüsika , keemia ja muude ainete kõrval ise-enesest mõistetavana pakuks .",2635,"[{""start"": 64, ""end"": 68, ""text"": ""täna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10856,26.3
"Igatahes nemad oma mängu käima ei saanudki . """,2636,"[{""start"": 0, ""end"": 8, ""text"": ""Igatahes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10905,0.0
"Meie pink on aga pikem , "" lahkas Kullamäe .",2637,"[{""start"": 13, ""end"": 16, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10919,11.1
""" See tõstis , jah , motivatsiooni , "" kinnitas Tombak .",2638,"[{""start"": 13, ""end"": 18, ""text"": "", jah"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10934,40.0
Kolmekesi - Ree püsis kaaslaste tuules - tööd rügades tehti peagrupiga ees mõne kilomeetriga turvaline vahe sisse .,2639,"[{""start"": 0, ""end"": 9, ""text"": ""Kolmekesi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,10950,0.0
""" Väga raske oli .",2640,"[{""start"": 2, ""end"": 6, ""text"": ""Väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10955,0.0
"Jalad olid reedesest raskest treeningust pehmed ja võistluspaus tegi ka oma töö , "" märkis Tombak .",2641,"[{""start"": 69, ""end"": 71, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10957,56.2
""" Mõtlesin , et kui Oras läheb kaasa , pingutan ise ka .",2642,"[{""start"": 52, ""end"": 54, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10958,91.7
"Otsa tegi lahti must Volkswagen , kes kihutas mööda isegi rattakaravani ees sõitnud politseiautost ja keeras mõne hetke pärast õigele teele tagasi .",2643,"[{""start"": 52, ""end"": 57, ""text"": ""isegi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,10963,36.4
Öösel seisab väikese baari ukse ees mees .,2644,"[{""start"": 0, ""end"": 5, ""text"": ""Öösel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11017,0.0
""" Miks sa siin seisad ja sisse ei lähe ? """,2645,"[{""start"": 10, ""end"": 14, ""text"": ""siin"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11019,0.0
""" Peremees lubas naise ka välja visata ! """,2646,"[{""start"": 23, ""end"": 25, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11022,50.0
""" Me oleme sellest teadlikud ning uurime seda aktiivselt , "" ütles FBI pressiesindaja teisipäeva õhtul The Times'i teatel .",2647,"[{""start"": 46, ""end"": 56, ""text"": ""aktiivselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11055,47.4
Levib ta e-maili vahendusel ning ka Kazaa kaudu .,2648,"[{""start"": 33, ""end"": 35, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11060,50.0
"Läti Eesti Seltsi esinaise Pärja Svarpstina sõnul on seekordse ESTO eelarve ligikaudu 1,5 miljonit krooni .",2649,"[{""start"": 76, ""end"": 85, ""text"": ""ligikaudu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11113,53.3
Rohutirts oli aga teistsugune .,2650,"[{""start"": 14, ""end"": 17, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11125,0.0
"Sipelgas istus nüüd oma soojas majas , mille ta suvel ehitanud oli ning nautis raske tööga varutud toitu .",2651,"[{""start"": 15, ""end"": 19, ""text"": ""nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11132,11.1
Nad on väga kohusetundlikud .,2652,"[{""start"": 7, ""end"": 11, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11141,0.0
"Neil ei ole pensionisambaid , aga neil on väga suur mersu .",2653,"[{""start"": 42, ""end"": 46, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11143,72.7
"Ela nagu sipelgas , tööta nagu sipelgas .",2654,"[{""start"": 4, ""end"": 8, ""text"": ""nagu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11152,14.3
Septembri alguses kaheks kuuks Moostesse kolinud itaallane Antonio Della Marina kavatseb seal avastada kohalikku helikeskkonda ja saada materjali uuteks heliteosteks .,2655,"[{""start"": 89, ""end"": 93, ""text"": ""seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11174,55.0
"Kineetiline ja atraktiivne kunst näib rohkem "" pullitegemise "" oreooli kandvat .",2656,"[{""start"": 38, ""end"": 44, ""text"": ""rohkem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11195,27.3
See kõik on aga ihaldusväärse kommunikatsiooni tekitamiseks ja kontakti loomiseks .,2657,"[{""start"": 12, ""end"": 15, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11219,10.0
"Et tarbijate vajadustele paremini vastu tulla , pakub Renault Trucks Mascott ?",2658,"[{""start"": 25, ""end"": 33, ""text"": ""paremini"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11245,9.1
"Kui Eesti pangad saaksid turule tuua mobiilmaksed , mis toimivad , oleks see suurepärane alternatiiv SMS-maksetele ja näiteks Rate.ee-s rakendaksin mobiilmaksed kohe .",2659,"[{""start"": 161, ""end"": 165, ""text"": ""kohe"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11283,90.9
1977. aastal korraldas tollane ehituskomitee arhitektuurimälestiste kaitse inspektsioon objekti uuringud ning tellis selle kohta ka ajaloolaste õiendi .,2660,"[{""start"": 129, ""end"": 131, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11357,82.4
Hiljem lülitati ehitis kaitstavate mälestiste nimistusse .,2661,"[{""start"": 0, ""end"": 6, ""text"": ""Hiljem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11358,0.0
Eesti naiskonna parimad on edetabelikoha poolest allpool : Kaia Kanepi 121. ja Maret Ani 131. kohal .,2662,"[{""start"": 49, ""end"": 56, ""text"": ""allpool"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11370,37.5
Pakihoiuga tegelev töötaja tekitab kauplusele pealegi lisakulusid .,2663,"[{""start"": 46, ""end"": 53, ""text"": ""pealegi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11392,71.4
""" Kui Eesmaa kõrvale seatakse üles ka Kreitzberg , siis meie eelistus on Kreitzberg , "" ütles Mõõdukate fraktsiooni Ivari Padar kolmapäeval .",2664,"[{""start"": 35, ""end"": 37, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11415,18.2
Tänavu on Pirita randa paigaldatud 37 riietuskabiini - 18 kabiini rohkem kui möödnud aastal .,2665,"[{""start"": 0, ""end"": 6, ""text"": ""Tänavu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11444,0.0
30. aprill 1996 - Tammsaare tee pikenduse piirikupitsat märgivad pidulikult maha abilinnapea Jaak Saarniit ja linnapea Jaak Tamm .,2666,"[{""start"": 65, ""end"": 75, ""text"": ""pidulikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11461,44.4
Enne praeguse maja valmimist käidi koos Sakala keskuses umbes kümne ruutmeetri suuruses toas .,2667,"[{""start"": 56, ""end"": 61, ""text"": ""umbes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11487,61.5
""" Tatarlased kasutasid tuba isegi palvusteks , sest muud kohta polnud .",2668,"[{""start"": 28, ""end"": 33, ""text"": ""isegi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11488,36.4
"Palvuste ajaks tõsteti kaks kirjutuslauda üksteise peale - nii saadi ruumi , "" rääkis tuntud näitleja ja Tallinna linnavolikogu liige Ahmetov .",2669,"[{""start"": 59, ""end"": 62, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11489,38.1
"Ahmetov tõi näiteks venelased , kelle kultuuri ja seltse riik võimsalt toetab .",2670,"[{""start"": 62, ""end"": 70, ""text"": ""võimsalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11497,66.7
"Null-tulumaksumäära puhul tuleb küsida , kas see on meie ettevõtete huvides .",2671,"[{""start"": 41, ""end"": 44, ""text"": ""kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11513,45.5
"Äkki on parem minna Iirimaa teed , kus on ühtne väheste eranditega ettevõtete tulumaksumäär soodsal 12,5 protsendi tasemel ?",2672,"[{""start"": 0, ""end"": 4, ""text"": ""Äkki"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11516,5.6
"Uut maksustrateegiat hakkame sügisest välja töötama , võib-olla on järgmiseks sügiseks meil konkreetne positsioon olemas .",2673,"[{""start"": 54, ""end"": 63, ""text"": ""võib-olla"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11519,40.0
Rahandusministeeriumil on ka sotsiaalmaksumäära vähendamise idee 1-2 protsendi võrra .,2674,"[{""start"": 26, ""end"": 28, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11526,27.3
"ümberringi mööda maad minnes tuleb läbida kaheksa kilomeetrit , "" kirjeldas linnapea .",2675,"[{""start"": 0, ""end"": 10, ""text"": ""ümberringi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11561,0.0
""" Kui maanteesildu on Eestis 800 , siis rippsildu võib näppudel üles lugeda , "" rääkis Kirotam .",2676,"[{""start"": 35, ""end"": 39, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11564,29.4
"Sillaehitusest käib aga jõud üle , "" rääkis Treial .",2677,"[{""start"": 20, ""end"": 23, ""text"": ""aga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11575,33.3
"Interjöör on muidugi teine , aga mõjuv on siinne lähedus .",2678,"[{""start"": 13, ""end"": 20, ""text"": ""muidugi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11589,0.0
"Aga millised on tänased jõulukombed helilooja Raimo Kangro , kirjanik Leelo Tungla ja nende kolmelapselises peres , päris lõunalekutsuja edasi .",2679,"[{""start"": 116, ""end"": 121, ""text"": ""päris"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,11631,80.0
""" Loodan olla sama suuremeelne ja ehk viie aasta pärast ostan minagi nende käest , kes mind alandanud on , 10 krooni eest postkaarte .",2680,"[{""start"": 34, ""end"": 37, ""text"": ""ehk"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,11655,20.8
