sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag
5722346,9177660,6,esitlema,,in,siseruum,siseruumides,"Samal ajal kui noored kunstnikud siseruumides kitsama ringi publikule ning talendiotsinguil professionaalidele oma ideid esitlesid , nautis laiem publikuring vabas õhus päikesepaistel kontserte kokku kolmel laval .",,location,
9920130,15915003,30,saama,,adit,islamist,islamisti,"“ Tänu ennetavatele löökidele sisside koondumispaikades Dagestaniga piirnevail Tshetsheenia aladel õnnestus föderaalvägedel nurjate ekstremistide plaanid taasalustada sõjategevust , ” kinnitas pressiesindaja , lisades , et õhurünnakutes sai surma 140 islamisti .",,alive,
2304631,3691220,13,eksima,,ill,Koguva,Koguvasse,"1. jaanuaril kell 19.02 teatati Saaremaa häirekeskusele , et teel Kõinastu saarelt Koguvasse on tugeva tuisu ja väga halva nähtavuse tõttu metsateelt eksinud kaheksa inimest , neist kolm last .",,location,LOC
1373233,2183512,5,jätkuma,,in,Fiorano,Fioranos,"Reede jätkuvad testisõidud aga Fioranos ning nädalalõpus alustatakse tehnika transportimist teisele poole maakera , Malaisiasse .",,,LOC
14412222,22825933,19,sõitma,välja,abl,Venemaa,Venemaalt,"Hoolimata pommiuudistest ja teateist , et Sharm el-Sheikhi supelrannad jäid pärast läänemaiste turistide lahkumist peaaegu inimtühjaks , sõitsid Venemaalt tellimuslennukid pühapäeval välja graafiku järgi ja turismiettevõtete esindaja sõnul äraütlemisi praktiliselt polnudki .",,location,LOC
405105,630361,7,rippuma,,in,kapp,kapis,Nüüd ripubki see Quitar Safaris eraldi kapis .,,,
5570227,8932089,9,pääsema,välja,el,peavärav,peaväravast,""" Pärast seda territooriumile jäänud inimesed pääsevad välja peaväravast , "" lisas Saar .",,,
630815,1001178,7,peitma,,ill,triiphoone,triiphoonesse,"Aga teisalt - kui oma eestluse triiphoonesse peidame , kas saame loota , et klaasitaguses kaitstuses kasvab puu elujõuliseks ja kestvaks ?",,location,
3832128,6172287,19,tellima,,el,Interflora,Interflorast,"Jah , siin võib tegu olla küll üsna trendika tegelasega , kes töötab kuskil büroos ja tellib Tibule Interflorast lilli , aga jõulukinki isale läheb viima prügimäele .",,,
393096,610969,11,magama,,in,ruum,ruumis,"Arstid hoiatasid oma patsienti , et ta ei magaks kinnises ruumis , kuid miskipärast eiras ta seda soovitust ning lämbus , kui metaan sattus kopsudesse ja segunes seal hapnikuga .",,,
2058200,3283241,14,andma,üle,in,Stockholm,Stockholmis,"SAS & Coca-Cola Keskkonnafond ( SAS & Coca-Cola Environmental Foundation ) annab täna Stockholmis üle stipendiumid 11 paremale kooli või noorteorganisatsiooni poolt eelmisel aastal algatatud keskkonnaprojektile Põhjamaades ja Baltikumis , teatas AS Eesti Coca-Cola Joogid avalike suhete juht Kerttu Olmann-Mõis .",,location,LOC
1909308,3042710,1,naasma,,all,mõrvapaik,Mõrvapaigale,Mõrvapaigale naasnud tapjad leidsid ise otsa,,,
1387719,2207140,31,puhkema,,in,Põhja-Kaukasus,Põhja-Kaukasuses,"Rangelt võttes sai see läbi juba esimese Tshetsheenia sõja lõppedes 1996. aastal , kui oli selge , et Venemaa kaotusega ei lepi ning on vaid aja küsimus , millal sõda Põhja-Kaukasuses uuesti puhkeb .",,,LOC
710079,1130494,26,paigutama,,all,põrand,põrandale,"Kolmapäeval tules kodud kaotanud Rakvere inimesed leidsid eilseks kõik tuttavate ja sugulaste juures ööbimispaigad , välja arvatud üks ema ja poeg , kelle linnavalitsus võimla põrandale paigutas .",,location,
2774094,4448838,9,liikuma,,in,allosa,allosas,"Selle asemel näitas kanal muid saateid , ekraani allosas liikus tekstiriba , mis selgitas , et telejaama vallutamise tõttu rühma rahvasaadikute poolt uudised eetrisse ei pääse .",,,
2594884,4164447,22,ehitama,,in,Riia,Riias,"Küsimusele , millist äri teeb Pro Kapital väljaspool Eestit , ütles Preatoni , et Lätis ostis ta hiiljuti turismifirma ja ehitab Riias VEF nimelise ärikeskuse .",,location,LOC
14419047,22837227,12,rajama,,in,saarestik,saarestikus,"1944. aastal Rootsi põgenenud Flory ja Erik Kalve rajasid endale Stockholmi saarestikus kauni suvekodu , mille lesk nüüd maha müüs .",,location,
89055,151029,9,pesitsema,,in,hoone,hoones,Tõbila ühes nõukogude ajal ehitatud madalas ja ilmetus hoones pesitseb praegu hooldekodu .,,location,
7381122,11847109,24,tegelema,,in,hobikord,hobikorras,"Minu komplimendile oma keeleoskusest vastas ta ujedalt , et romaani , slaavi ja germaani keeltega tal raskusi ei ole ja praegu tegelevat ta hobikorras soomeugri ja aafrika keelte uurimisega .",,,
859573,1368731,6,sõitma,,abl,rööbas,rööbastelt,"Eile sõitis 150 reisijaga rong rööbastelt Kesk-Inglismaal Staffordis , aga ükski inimene viga ei saanud .",,,
18548131,28077945,8,jooksma,,ill,logi,logisse,"Loe logi , adekvaatne info jookseb secondary logisse , ilmselt on sul failiõigustega mingi kamm .",,,
6563569,10560125,7,ostma,,el,South-Iga,South-East,"Lisaks ostsin Trailblazeri sarja kuuluva "" South-East Asia - The Graphic Guide'i "" , mida netipoe kommentaatorid kõvasti kiidavad kui ideaalset abivahendit iseseisvale seljakotirändurile .",,,PER
15676636,24461575,10,suunduma,,el,muusika,muusikast,"Kui ERi estraadiorkestri tegevus lõpetati , suundus Heiki Vahar muusikast ärimaailma .",,,
6184934,9930822,13,saama,,adit,Amsterdam,Amsterdami,Karikakaitsja AC Milan sai kodusel San Sirol raske 1 : 0 võidu Amsterdami Ajaxi üle .,,location,PER
4157557,6692103,1,jätkuma,,in,Tarllinn,Tarllinnas,"Tarllinnas Coral Clubis jätkusid laupäeval üritused , mille eesmärgiks on aidata meie Davise karikasarjas osalevat meeskonda valmistumisel kevadiseks võistluseks Euroopa ja Aafrika tsooni II liigas Sloveenia vastu .",,,LOC
13831012,22052602,5,kaebama,,ill,haridusamet,haridusametisse,"Mõned hüsteerilised lapsevanemad kaebasid haridusametisse , baptistide kogudus kogus allkirju ... ja lisaks oli õpetaja Põldroos koolis suitsetanud ja ropendanud .",,location,
10187793,16346580,4,möllama,,in,Ühendriik,Ühendriikides,"Samal ajal möllas Ühendriikides juba  rock'n'roll  , aga traditsionalist Armstrong esitas jazzi ajalukku kuuluvat dixieland'i , bluusi ja rägtaimi , laulis rämehäälselt ja mängis oma trompetit .",,,LOC
19783710,29281366,4,külmuma,,in,püks,püksis,siilipoiss: kui püksis ää külmub siis mahlapulk,,,
7971134,12781942,20,parkima,,all,orbiit,orbiidile,"Ma ei oska seda teisiti seletada , kui et ilmselt parkis saar end mingi suure ja arvatavasti elamiskõlbmatu planeedi orbiidile .",,,
15635386,24395049,1,kasvama,üles,in,Ontario,Ontarios,"Ontarios üles kasvanud näitlejanna on küll Los Angeleses edukalt läbi löönud , kuid filmimaailma keskusesse ta kolida ei kavatse , vähemalt mitte nii pea .",,location,
2973228,4769518,11,sõitma,,abl,laev,laevalt,"Täisteenindusega autoterminal tähendab seda , et tehasest toodud autod sõidavad laevalt platsile , seejärel pestakse Eesti turule mõeldud autod transpordi ajaks peale määritud kaitsevahast puhtaks ning vaadatakse nad üle .",,,
16725465,25733511,3,käima,,ill,tsiklipistik,tsiklipistikusse,"Juhe käib tsiklipistikusse , termostaat küljes .",,,
9538524,15310856,7,harjutama,,in,vaim,vaimus,Programmi “ Partnerlus rahu nimel ” vaimus harjutavad Läänemere-äärsete riikide sõjaväelased rahumissioonidel vajalikke oskusi kuni neljapäevani .,,,
5517977,8846688,9,süttima,,in,idaosa,idaosas,"Plahvatuse tagajärjel varises üks maja kokku ning linna idaosas süttis suur tulekahju , milles hävisid mitmed hooned .",,location,
15687218,24477910,12,minema,edasi,ill,madalpingealajaam,madalpingealajaamadesse,"Kui keskpingealajaamadest elekter uuesti sisse lülitati , läks pinge edasi ka madalpingealajaamadesse , mille kaitsmed pidi automaatika varem olema välja lülitanud .",,,
1481729,2358257,1,jõudma,,ill,Florida,Floridasse,"Floridasse jõuavad need Mehhiko ning Kariibi mere piirkonnast , ka Jamaicalt ja Kuubalt .",,location,ORG
855426,1362709,3,vaatama,ringi,in,Sydney,Sydneys,""" Vaatan Sydneys pisut ringi , jälgin Eesti sportlaste võistlusi .",,location,LOC
4237861,6820145,4,harjutama,,in,rühm,rühmas,"Ants harjutas Ottosoni rühmas , kuni siirdus õppima Tartu ülikooli arstiteaduskonda .",,,
413454,643211,23,sõitma,,abl,tippkohtumine,tippkohtumiselt,"Bildt rääkis , et oli sõitnud koos Soome presidendi Martti Ahtisaariga ja Eesti , Läti ja Leedu presidendiga Ahtisaari lennukis Sarajevost Balkani tippkohtumiselt Helsingi .",,event,
17396062,26682872,18,sööma,,in,osa,osas,ausalt öeldes ma ei mäleta mis seisundis ma selle küll kirjutasin aga jah söön oma sõnu suures osas .,,,
9247615,14860083,1,valitsema,,in,Singapur,Singapuris,"Singapuris valitseb samasugune harmoonia , nagu teame Shveitsist ( muuseas , etniline struktuur on mõlemal riigil sarnane - suurim rahvusrühm moodustab kummaski umbes 2/3 elanike arvust , teine rühm  ca  1/5 ) , aga erinevalt Shveitsist , kus mõnusa kooseluni jõuti seitse sajandit kestnud arenguga , saavutati Singapuris , kus veel 20. sajandi 50. aastatel möllasid rassilis-etnilised vastuolud , täielik kodurahu pooleteise põlvkonna jooksul .",,location,LOC
1308667,2079074,2,kuuluma,,in,fraktsioon,fraktsioonis,"Koonderakonna fraktsioonis on peale selle esimehe Siimanni veel viis liiget , kellest neli - Mai Treial , Ants Käärma , Arvo Sirendi ja Elmar Truu - kuuluvad Rahvaliitu .",,,
8292536,13297141,31,tooma,,adit,instituut,Instituuti,"Aretaja on K. Kask , kes 1965. a korjas ENSV Teaduste Akadeemia Eksperimentaalbioloogia Instituudis Harkus vabalt tolmelnud 'Nordi' seemne , kasvatas taime ja tõi selle hiljem katsetamiseks Polli Aianduse Instituuti .",,,ORG
9561064,15347175,6,puhkema,,in,kasarm,kasarmutes,Juulis puhkes Ülejõel Jaama tänava kasarmutes Tartu tagavarapataljonis mäss .,,location,
14682996,23144651,13,plaanima,,ill,Helsingi,Helsingisse,"Nagu suurele osale Teist juba teada , plaanime 7. juulil ühist väljasõitu Helsingisse .",,location,
736696,1173724,1,tellima,,el,eelroog,Eelroogadest,"Eelroogadest tellisime kuldsed kalapulgad ( 35 krooni ) , rohelise salati ( 30 ) ja kevadrullid kanaga ( 38 ) .",,,
9940720,15949091,29,võimutsema,,in,kommertstekst,kommertstekstis,"Võetakse mingi portugali , ameerika , ladina-ameerika jne keskmine : eeskujuks saab globaalse massipubliku mudel , mis tegelikult siseneb meile kujutluse kaudu , mis võimutseb selles n-ö globaalses kommertstekstis .",,,
5105800,8193902,8,tulema,tagasi,adit,tipp,tippu,"Usutakse , et Kristina Shmigun tuleb absoluutsesse tippu tagasi ja seda võimsamalt .",,,
2547737,4087358,19,kerkima,,all,mõlema,mõlemale,"Kas on eelarves ette näha äärmiselt vajalik Rannamõisa tee rekonstrueerimine Õismäe ringilt kuni Tiskre ojani , mille kõrvale mõlemale poole teed kerkivad uued elamurajoonid ?",,,
3805926,6130370,20,naasma,,adit,list,listi,"juhatuse esimees Michael Eisner langes nimekirjast välja , kuid presidendikandidaadi John Kerry abikaasa , ketšupikuninganna Theresa Heinz Kerry naasis listi .",,,
4970971,7981930,7,pidutsema,,in,mängimine,mängimises,"Tollel reedeõhtusel "" Kumalasemee "" ; mängimises pidutses eelkõige kohavaim : laesarikad , mille vahelt ka õhtupäike veel lämmatavat kuumust hõõgas ; kellele juba museaalne , kellele veel omane taluinterjöör - kitsukesed puuvoodid , tõukekelk , vana suur plekkvann jne ; mõnusalt kipakad "" vaatajaistmed "" ; ja ikka see iseeneseks olemise mõnu .",,,
2614940,4195627,10,naasma,,el,Rumeenia,Rumeeniast,"Kõik need jäid soovijate vähesuse tõttu ära , tõdeb Rumeeniast naasnud Toomas Jüriado .",,location,LOC
10966845,17565223,16,naasma,,el,Toronto,Torontost,1957. aastal preestriks pühitsetud ja 1976. aastal teoloogiadoktoriks saanud professor Salo naasis Eestisse 1993. aastal Torontost .,,location,LOC
7690052,12329839,10,olema,alles,in,Stavropol,Stavropolis,"“ Me pole ka päris kindlad , kas auto Stavropolis tänase seisuga veel alles on . ”",,location,LOC
726270,1156880,3,saama,,ill,asfaltkate,asfaltkattesse,Vesi saab asfaltkattesse pooride kaudu .,,,
7382560,11849460,15,pidama,kinni,in,ettevõte,ettevõttes,"30. augustil pidasid piirivalvurid ja KMA Lõuna regionaalosakonna Tartu büroo töötajad Valga linnas ühes ettevõttes kinni Läti Vabariigi mittekodaniku , kes töötas Eestis ilma seadusliku aluseta .",,,
2841372,4556809,3,kerkima,,all,poliitikamaastik,poliitikamaastikule,Teie kerkisite poliitikamaastikule küllaldaselt äkkisti .,,,
15117181,23642057,10,omama,,in,lagu,laos,"Andrico , milles see nimekirjas , ei oma seda laos praegu .",,,
1615760,2571755,17,leidma,,ill,terve,tervesse,"Eesti Päevalehe arvates on küll hea , et ametnikud leidsid kaheksa miljonit krooni ainsa Bronto-tõstuki ostmiseks tervesse Lõuna-Eestisse , hämmastav on aga see , et mitte kusagilt ei leitud 200 000 krooni Brontole garaaZhi ehitamiseks .",,,
12196655,19527699,1,kerkima,,all,ootus,Ootusele,Ootusele vaatamata kerkisid valitsuse võlakirjade hinnad ning langesid intressimäärad .,,,
1127509,1793385,18,kerkima,,all,Raplamaa,Raplamaale,""" No teeme siis ! "" kõlas otsus ja Norra külades valmistatud küünalde müügist teenitud rahast kerkisid Raplamaale Pahkla küla lähedale esimesed kolm maja .",,location,LOC
3556863,5727749,4,investeerima,,ill,korter,korteritesse,Välisinvestorid investeerivad isik-likesse korteritesse .,,location,
2061007,3287925,11,saama,,ill,Drumcree,Drumcreesse,"Rahutused said alguse ligikaudu tuhande inimese kogunemisega Portadowni lähedal asuvasse Drumcreesse , kus Oranje ordul keelati juulis ära iga-aastane marss .",,,LOC
5678410,9106750,5,toetama,,ill,kelder,keldrisse,Endise NKVD halli maja keldrisse Tartu linnamuuseumi filiaali loomist toetavad rahaliselt väliseestlased .,,location,
10723104,17182567,14,sõitma,,el,Maryland,Marylandist,"“ Ma olen väsinud , kuid väga õnnelik , ” kinnitas ajakirjanikele USAst Marylandist kohale sõitnud Andrew Ingram .",,location,LOC
9940640,15948943,2,maksma,,in,büroo,büroos,Perekonnaseisuaktide büroos maksab iga väike allkiri 15 krooni .,,,
1671489,2661690,16,kukkuma,,abl,traaler,traalerilt,"Kohaliku ajakirjanduse oletusel võis pea kuuluda 39-aastasele Cairnsi kalurile Michael Edwardsile , kes läinud pühapäeval traalerilt vette kukkus ja kadunuks jäi .",,,
3076006,4937585,4,rippuma,,in,veeb,veebis,"Juba nädalajagu ripub veebis internetikülg , kus indulgentse küll ei müüda , kuid virtuaalsele preestrile pihtimisega hingele kergendust ikka saab .",,,
2836989,4549786,16,soovima,,ill,tuumareaktor,tuumareaktorisse,"Esmaspäeval viis Eesti Energia üle kümne riigikogulase tutvustusreisile Soome Olkiluoto tuumajaama , kuhu rajatavasse neljandasse tuumareaktorisse soovib investeerida ka Eesti Energia .",,,
490502,771074,3,lubama,,ill,kong,kongidesse,Ta lubab kongidesse televiisoreid ja diivaneid nõudvad mõrtsukad lahkamiskambrisse tuua .,,location,
15666418,24445789,10,keerama,,ill,ida,idasse,Pööripäeva õhtul läks ilm jahedaks ning keeras tuule kagust idasse ja kirdesse .,,location,
4174700,6718437,13,omama,,in,staadion,staadionis,"Ütlesite , et riik kaaluks osaluse ostmist , aga riik omab juba staadionis 63,17 -protsendilist osalust .",,,
15217848,23763080,4,tutvustama,,in,Peterburi,Peterburis,Tallinn tutvustab end Peterburis ja Moskvas kui talvist atraktiivset linnapuhkuse sihtkohta .,,location,LOC
9078961,14598948,5,lahkuma,,el,Novogrudok,Novogrudokist,"Kirjutaja andmeil lahkus pataljon Novogrudokist 25. augustil Novojelnajasse , kust 28. augustil sõideti rongiga Ukrainasse .",,,LOC
9264161,14885835,22,liikuma,,in,TV,TVs,"Raamatu ostmist toetab meedia ja mänguasjandus , igasugused monstrumid elavad pildi ja tekstina paberil , plastikuks valatult mänguasjariiulitel , lisaks liiguvad TVs .",,,
16841832,25917254,7,käima,,in,Audentes,Audenteses,No mina käisin squashi koondise kaudu Audenteses spordiarsti juures seal tehti teste ja seletati mured lahti ja mida nendega teha ...,,,LOC
2318011,3711802,2,kükitama,,in,võsa,võsas,"Kükitavad võsas , ootavad vaikust .",,location,
5256677,8432364,5,naasma,,el,Nimes,Nimes'ist,Eesti epeemeeskond naaseb MM-võistlustelt Nimes'ist hõbemedalitega -- finaalmatšis Ungari vastu jäädi alla tulemusega 45 : 25.,,,
6929110,11135286,10,mahtuma,ära,adit,kitsukene,kitsukesse,"Stsenarist Toomas Kall arvestab juba teksti luues , et kitsukesse kohta kõik näitlejad ära mahuksid .",,,
1523064,2423945,4,korraldama,,in,Pihkva,Pihkvas,Lõssenko selle õppuse Pihkvas korraldas .,,location,LOC
15286364,23863161,6,tutvustama,,in,põhjaliiga,Põhjaliigas,Eaker tutvustab ennast heast küljest Põhjaliigas .,,,LOC
8692651,13945835,10,jõudma,,adit,foliant,folianti,"Nikyas tõi üriku alla ( palvusele kiirustades polnud poiss folianti jõudnud riiulisse tagasi panna ) , ja asetanud selle põrandale , laskus põlvedele ning hakkas ettevaatlikult pöörama halle tolmhapraid lehekülgi .",,,
6488032,10434032,4,pöörduma,,adit,varjupaik,varjupaika,2003. aastal pöördus varjupaika 1800 last .,,location,
7129109,11465489,11,kandma,,adit,poisipõlveaeg,poisipõlveaega,” Eamoni selge puhas naeratus kannab nad viivuks tollesse kaugesse poisipõlveaega .,,,
12317597,19720948,8,jätkuma,,in,NHL,NHLis,Tallinnas sündinud vasakründaja karjäär jätkub algaval hooajal NHLis või Red Wingsi IHLi farmklubis Cincinnati Cyclones .,,,
14691097,23154205,10,hankima,,el,server,serverist,"Taibu on selline riistapuu mis hangib endale softi Tele2 serverist , mitte ei mõtle ise välja .",,,
18304815,27756536,4,kaduma,,abl,Hiiumaa,Hiiumaalt,Arstiabi ei kao Hiiumaalt kuhugi .,,location,LOC
8869769,14251175,1,naasma,,el,riietusruum,Riietusruumist,"Riietusruumist naasis Levadia veelgi võiduhimulisemalt , kõrgetempoline mäng jätkus trilleri süzhees .",,location,
4059003,6533402,12,vahendama,,ill,maa,maadesse,Edvard Kogeri firma Estreftransservice vahendab raudteed mööda kaubavedu endise Nõukogude Liidu maadesse .,,,
6385765,10264080,25,kihutama,,adit,kesklinn,kesklinna,"Park & ride süsteemi mõte on selles , et linn äärealadelt ja valdadest tööle saabuvad inimesed jätaksid auto linna serva eriparklasse ja kihutaksid trammiga kesklinna .",,location,
11052755,17701608,18,valitsema,,in,energeetika,Energeetikas,Gaasküttele ülemineku võimaluse loomine tartlastele on vaba turumajanduse märk ja ka Reformierakonna ühe valimislubaduse täitmine : “ Energeetikas valitsegu säästlikkus .,,,
5498440,8816022,22,istuma,,ill,peats,peatsisse,""" Ja jälle , nagu juba kunagi varem , lendas tuppa arusaamatu ärevus , sahistas kergelt tiibu , istus ettevaatlikult mu peatsisse ja ühetoonis kellapendliga hakkas mind suigutama : "" Ai-ai !",,location,
